procode,gbcode,q101a1,q101b1,q101c1,q101d1,q101e1,q101f1,q101g1,q101h1,q101i1,q101j1,q101k1,q101l1,q101m1,q101a2,q101a3,q101a4,q101a5,q101a6,q201,q202,q203,q204,q205,q206,q207,q208,q209,q211,q212,q213,q301,q302,q304,q305,q306,q307,q308,q309,q310,q311,q312,q313,q314,q315,q316
11,110105,1,2,198809,43,1,6,1,2,1,1,1,2011,1,2,-1,-1,-1,-1,2011,1,7,43,6,1,3000,5,8,4,1,1,201112,0,-1,-1,1,-9,7,3,1,0,2,2,1,1,1
11,110105,1,1,199212,37,1,3,1,1,1,1,1,2012,2,-1,-1,-1,-1,-1,2012,1,7,43,6,1,1700,5.5,9,4,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110105,1,1,199502,21,1,4,1,1,1,1,1,2010,2,-1,-1,-1,-1,-1,2010,1,7,43,6,1,2000,5,8,4,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110105,1,1,198806,37,1,5,1,1,1,1,1,2010,1,-1,-1,-1,-1,-1,2006,1,7,43,6,1,2000,5.5,8,4,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110105,1,1,199512,37,1,3,1,1,1,1,1,2012,1,-1,-1,-1,-1,-1,2010,1,7,43,6,1,1500,5.5,9,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110105,1,1,198406,37,1,7,2,1,1,1,1,2006,1,-1,-1,-1,-1,-1,1998,1,7,43,6,1,5000,4.5,8,4,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110105,1,1,199501,37,1,3,1,1,1,1,1,2012,2,-1,-1,-1,-1,-1,2012,1,7,43,6,1,1300,5.5,8,4,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110105,1,1,198510,37,1,7,1,1,1,1,1,2010,3,-1,-1,-1,-1,-1,2006,1,7,43,6,1,2200,5.5,9,4,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110105,1,1,199302,61,1,3,1,1,1,1,1,2011,1,-1,-1,-1,-1,-1,2011,1,7,43,6,1,1750,6,9,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110105,1,2,198604,51,1,6,2,1,1,1,1,2007,2,-1,-1,-1,-1,-1,2004,1,7,43,6,1,3000,5.5,8,4,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110105,1,2,198706,13,1,6,1,2,1,1,1,2011,2,2,-1,-1,-1,-1,2007,1,7,43,6,1,2000,4.8,9,4,1,1,201105,0,-1,-1,2,-1,-1,-1,-1,0,2,2,1,3,2
11,110105,1,2,198404,37,1,4,1,2,1,1,1,2006,2,2,-1,-1,-1,-1,2006,1,7,43,6,1,4000,5.5,9,4,1,3,201201,0,-1,-1,2,-1,-1,-1,-1,0,3,3,1,1,1
11,110105,1,2,196411,13,1,3,1,2,1,1,1,2011,1,2,3,-1,-1,-1,2008,1,7,43,6,1,2200,5,8,4,1,1,198712,1,1,1,1,199003,3,1,1,0,2,2,2,1,1
11,110105,1,2,198407,13,1,5,2,2,1,1,1,2012,1,2,-1,-1,-1,-1,2012,1,7,48,6,1,2200,5,8,4,1,1,200910,0,-1,-1,1,-9,3,2,7,0,3,2,1,1,1
11,110105,1,1,198708,37,1,3,1,1,1,1,1,2009,2,-1,-1,-1,-1,-1,2009,1,7,43,6,1,1950,5.5,8,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110105,1,1,198912,13,1,4,1,1,1,1,1,2007,1,-1,-1,-1,-1,-1,2007,1,7,43,6,1,2200,6,8,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110105,1,2,198702,13,1,5,2,2,1,1,1,2009,1,2,-1,-1,-1,-1,2007,1,7,43,6,1,2000,5,8,1,1,1,200903,0,-1,-1,1,-9,7,3,1,0,2,2,2,1,1
11,110105,1,2,198710,13,1,5,1,2,1,1,1,2009,1,2,-1,-1,-1,-1,2009,1,7,43,6,1,1950,5,8,4,1,1,201008,0,-1,-1,2,-1,-1,-1,-1,0,2,2,1,1,1
11,110105,1,2,198811,23,1,6,1,2,1,1,1,2010,1,2,-1,-1,-1,-1,2010,1,7,43,6,1,1950,5,8,4,1,2,201008,0,-1,-1,2,-1,-1,-1,-1,0,2,2,1,1,1
11,110105,1,1,198607,21,1,4,2,1,1,1,1,2012,1,-1,-1,-1,-1,-1,2010,1,9,48,11,1,3000,6,9,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110105,1,2,198405,37,1,3,1,1,1,1,1,2005,1,-1,-1,-1,-1,-1,2005,1,7,43,5,1,2500,6,8,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110105,1,2,196909,14,1,3,1,2,1,1,1,2010,1,2,3,3,-1,-1,2010,1,8,44,6,1,1200,6,8,2,2,-1,199010,2,2,-1,1,199705,2,1,2,0,1,2,2,1,1
11,110105,1,2,196507,41,1,3,1,2,1,1,1,2010,1,2,3,3,-1,-1,2010,1,8,44,6,1,1200,6,8,2,2,-1,199110,2,2,-1,2,-1,-1,-1,-1,0,1,1,2,1,1
11,110105,1,2,197905,14,1,4,1,2,5,1,1,2010,1,2,3,-1,-1,-1,2010,4,-1,-1,-1,-1,-1,-1,-1,2,2,-1,200210,1,2,-1,1,200504,3,1,2,0,1,2,2,1,1
11,110105,1,2,198204,23,1,3,1,1,1,1,1,2010,1,-1,-1,-1,-1,-1,2010,1,7,43,5,1,1500,6,8,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110105,1,2,197309,14,1,3,1,2,1,1,1,2010,1,2,3,-1,-1,-1,2010,1,7,20,6,1,2000,6,8,2,2,-1,199510,1,2,-1,1,199802,3,1,2,0,2,2,2,4,2
11,110105,1,2,198603,13,1,3,1,1,1,1,1,2010,1,-1,-1,-1,-1,-1,2010,1,6,48,7,1,1800,6,8,2,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110105,1,2,199012,13,1,3,2,1,1,1,1,2011,1,-1,-1,-1,-1,-1,2011,1,7,48,6,1,1500,7,6,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110105,1,2,197110,13,1,3,1,2,1,1,1,2010,1,2,3,3,-1,-1,1999,1,6,48,5,1,1800,6,8,2,2,-1,199205,2,-1,-1,2,-1,-1,-1,-1,0,2,2,2,4,2
11,110105,1,2,196808,43,1,4,1,2,1,1,1,2011,1,2,3,3,-1,-1,2011,1,8,45,6,1,1200,6,8,2,2,-1,199211,2,-1,-1,2,-1,-1,-1,-1,0,1,1,1,1,1
11,110105,1,2,199103,43,1,6,1,1,1,1,1,2011,1,-1,-1,-1,-1,-1,2011,1,11,20,4,1,2200,5,8,2,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110105,1,2,198911,13,1,3,1,1,1,1,1,2010,1,-1,-1,-1,-1,-1,2009,1,6,48,10,1,2500,6,8,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110105,1,2,196908,14,1,3,1,2,1,1,1,2011,1,2,3,-1,-1,-1,2011,1,8,44,6,1,1800,5.8,8,2,2,-1,199007,1,2,-1,2,-1,-1,-1,-1,0,1,1,2,1,2
11,110105,1,1,198605,14,1,5,2,1,1,1,1,2008,1,-1,-1,-1,-1,-1,2008,1,7,43,6,1,2000,6,8,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110105,1,2,198707,23,1,4,1,1,1,1,1,2010,1,-1,-1,-1,-1,-1,2010,1,7,43,6,1,2000,6,8,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110105,1,2,197512,41,1,3,1,2,1,1,1,2010,1,2,3,-1,-1,-1,2008,1,6,48,10,1,1900,7,8,2,2,-1,199710,1,2,-1,1,199908,6,2,5,0,2,2,1,1,2
11,110105,1,2,196406,22,1,3,2,2,1,1,1,2010,1,2,3,3,-1,-1,2009,1,8,45,6,1,1500,7,8,2,2,-1,198905,2,-1,-1,2,-1,-1,-1,-1,0,2,2,1,3,2
11,110105,1,2,196408,14,1,4,1,2,1,1,1,2000,1,2,3,3,-1,-1,2000,1,7,48,5,3,5000,7,10,6,2,-1,198510,2,-1,-1,1,199004,3,1,1,0,3,2,2,4,2
11,110105,1,2,199011,13,1,4,1,1,1,1,1,2010,1,-1,-1,-1,-1,-1,2010,1,7,48,7,1,1800,6,8,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110105,1,2,198308,41,1,3,1,2,5,1,1,2010,1,2,3,-1,-1,-1,1997,4,-1,-1,-1,-1,-1,-1,-1,2,2,-1,200807,1,2,-1,1,201011,3,1,2,0,3,2,2,1,1
11,110105,1,2,197108,34,1,3,1,2,1,1,1,2009,1,2,3,3,-1,-1,2002,1,4,47,5,1,6000,6,6,2,2,-1,199702,2,-1,-1,1,201104,3,1,2,0,2,2,2,3,2
11,110105,1,2,198304,13,1,7,2,2,5,1,1,2009,1,2,3,-1,-1,-1,2009,4,-1,-1,-1,-1,-1,-1,-1,2,2,-1,200903,1,2,-1,1,201102,7,2,1,0,2,2,2,1,1
11,110105,1,2,197503,50,1,3,1,2,5,1,1,2011,1,2,3,3,-1,-1,1995,4,-1,-1,-1,-1,-1,-1,-1,2,2,-1,199805,2,-1,-1,1,201204,7,2,1,0,2,2,2,3,1
11,110105,1,2,198212,23,1,7,2,2,5,1,1,2012,1,2,-1,-1,-1,-1,2007,4,-1,-1,-1,-1,-1,-1,-1,2,1,2,200901,0,-1,-1,2,-1,-1,-1,-1,0,1,2,2,1,1
11,110105,1,1,198710,50,1,3,1,2,1,1,1,2010,1,2,-1,-1,-1,-1,2010,1,7,43,5,2,6000,7,8,2,2,-1,201002,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110105,1,1,198207,14,1,4,1,2,1,1,1,2010,1,2,3,-1,-1,-1,2010,1,8,48,5,1,4500,6,8,2,2,-1,201003,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110105,1,1,198110,13,1,7,2,2,1,1,1,2009,1,2,3,-1,-1,-1,2009,1,13,20,9,1,8000,5,9,2,1,2,200712,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110105,1,1,198307,37,1,3,1,2,1,1,1,2006,1,2,3,3,-1,-1,2006,1,9,48,6,1,4500,6,9,2,1,2,200703,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110105,1,1,198210,34,1,7,1,2,1,1,1,2009,1,2,3,-1,-1,-1,2009,1,7,42,5,3,3000,7,10,2,2,-1,200901,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110105,1,1,198410,13,1,3,1,2,1,1,1,2012,2,2,-1,-1,-1,-1,2009,1,8,43,5,1,3000,5,8,2,2,-1,201203,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110105,1,1,198805,13,1,3,2,2,1,1,1,2012,1,2,3,-1,-1,-1,2010,1,7,42,5,3,5000,7,9,2,2,-1,201010,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110105,1,1,198112,41,1,7,1,2,1,1,1,2011,1,2,3,-1,-1,-1,2005,1,8,42,6,1,6000,6,10,2,2,-1,201012,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110105,1,2,198808,34,1,3,1,2,5,1,1,2012,1,2,3,-1,-1,-1,2012,4,-1,-1,-1,-1,-1,-1,-1,2,2,-1,201105,1,2,-1,2,-1,-1,-1,-1,0,2,2,2,3,2
11,110105,1,2,198207,23,1,4,1,2,1,1,1,2012,1,2,-1,-1,-1,-1,2011,1,6,48,6,1,2600,6,8,2,1,2,201001,0,-1,-1,2,-1,-1,-1,-1,0,2,2,2,3,2
11,110105,1,2,198512,41,1,3,1,2,1,1,1,2009,1,2,3,3,-1,-1,2009,1,6,42,5,3,3000,7,8,2,2,-1,200805,2,-1,-1,1,201205,6,1,5,0,2,2,2,1,1
11,110105,1,2,198911,41,1,3,1,2,4,1,1,2010,1,2,3,-1,-1,-1,2004,3,-1,-1,-1,-1,-1,-1,-1,2,2,-1,201009,1,2,-1,1,201204,6,2,5,0,3,2,2,4,1
11,110105,1,2,197802,37,1,3,1,2,5,1,1,2010,1,2,3,-1,-1,-1,2010,4,-1,-1,-1,-1,-1,-1,-1,2,2,-1,200301,1,2,-1,1,200404,3,1,2,0,3,2,2,4,1
11,110105,1,2,197710,44,1,4,1,2,1,1,1,2009,1,2,3,3,-1,-1,2009,1,6,42,5,2,5000,7,9,2,2,-1,200005,2,-1,-1,1,200805,3,1,2,0,2,2,2,4,1
11,110105,1,2,198702,51,1,3,1,2,4,1,1,2010,1,2,3,-1,-1,-1,2010,3,-1,-1,-1,-1,-1,-1,-1,2,2,-1,200912,1,2,-1,1,201004,7,2,1,0,2,2,2,4,2
11,110105,1,2,197901,51,1,6,1,2,1,1,1,2000,1,2,3,6,-1,-1,1997,1,6,64,6,1,10000,0.5,10,7,1,3,200605,1,2,-1,1,201003,7,2,7,0,2,2,2,4,1
11,110105,1,2,198311,42,1,7,2,2,1,1,1,2006,1,2,-1,-1,-1,-1,2006,1,11,20,2,1,3000,5,8,1,1,2,200911,0,-1,-1,2,-1,-1,-1,-1,0,1,2,2,4,1
11,110105,1,1,196707,41,1,3,1,2,1,1,1,1986,1,2,3,-1,-1,-1,1986,1,7,43,5,1,5000,5,8,1,1,3,198512,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110105,1,1,199105,41,4,5,1,1,1,1,1,2011,1,-1,-1,-1,-1,-1,2011,1,6,42,5,1,1800,7,8,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110105,1,1,199009,51,1,5,1,1,1,1,1,2011,1,-1,-1,-1,-1,-1,2011,1,7,48,6,1,1500,2.6,8,4,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110105,1,2,199111,51,1,5,1,2,1,1,1,2012,1,2,3,3,6,-1,2002,1,7,43,5,1,2000,5,8,2,2,-1,200812,2,2,-1,1,201012,7,2,7,0,1,2,2,4,1
11,110105,1,2,199107,42,1,5,1,1,1,1,1,2011,1,-1,-1,-1,-1,-1,2011,1,6,42,5,3,1800,7,8,2,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110105,1,1,198011,36,1,5,2,2,1,1,1,2005,1,2,-1,-1,-1,-1,2000,1,13,20,6,3,2000,7,10,2,2,-1,200501,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110105,1,2,198111,36,1,4,2,2,1,1,1,2006,1,2,-1,-1,-1,-1,2006,1,6,41,5,3,3000,1,7,2,2,-1,200502,0,-1,-1,1,-9,11,-1,-1,0,1,3,1,2,1
11,110105,1,1,199005,41,1,5,1,1,1,1,1,2011,1,-1,-1,-1,-1,-1,2011,1,6,42,5,1,1500,7,8,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110105,1,2,199202,43,10,5,1,1,1,1,1,2011,1,-1,-1,-1,-1,-1,2011,1,6,42,5,1,1500,7,8,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110105,1,1,198912,13,1,7,2,1,1,1,1,2010,1,-1,-1,-1,-1,-1,2010,1,6,41,5,3,2000,7,8,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110105,1,2,198405,13,1,5,2,2,1,1,1,2009,1,2,-1,-1,-1,-1,2009,1,6,41,5,3,1000,7,8,2,2,-1,200912,0,-1,-1,1,-9,7,2,7,0,2,2,2,4,2
11,110105,1,2,198108,13,1,7,2,2,1,1,1,2001,1,2,-1,-1,-1,-1,2001,1,15,48,6,1,6000,5,8,7,1,3,201003,0,-1,-1,1,-9,7,2,7,0,1,2,2,1,1
11,110105,1,1,198506,51,1,4,1,1,1,1,1,2009,1,-1,-1,-1,-1,-1,2009,1,6,41,3,1,2000,7,8,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110105,1,1,196510,41,1,2,1,2,1,1,1,1997,1,2,3,3,3,-1,1994,1,15,45,11,3,1600,7,12,2,2,-1,198909,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110105,1,1,198007,36,1,5,1,2,1,1,1,2009,1,2,-1,-1,-1,-1,2009,1,6,41,6,3,1800,5,8,2,2,-1,200805,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110105,1,2,198409,36,1,4,1,2,1,1,1,2004,1,2,-1,-1,-1,-1,2004,1,6,42,3,1,2000,5.8,8,1,2,-1,200902,-9,-1,-1,1,-9,7,2,7,0,3,3,1,1,1
11,110105,1,2,198203,13,1,7,2,1,1,1,1,2009,1,-1,-1,-1,-1,-1,2009,1,11,20,2,1,5000,5,8,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110105,1,2,198312,12,1,8,2,1,1,1,1,2010,1,-1,-1,-1,-1,-1,2010,1,11,20,2,1,5000,5.5,12,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110105,1,2,198408,37,1,5,1,2,4,1,1,2002,1,2,3,-1,-1,-1,2002,3,-1,-1,-1,-1,-1,-1,-1,2,2,-1,201007,1,2,-1,1,201105,7,2,6,0,2,2,2,4,2
11,110105,1,2,198610,34,1,4,1,2,1,1,1,2005,2,2,3,3,-1,-1,2005,1,6,42,5,4,10000,6,8,2,2,-1,201202,2,-1,-1,2,-1,-1,-1,-1,0,1,2,2,4,2
11,110105,1,2,197811,37,1,3,1,2,1,1,1,2007,1,2,3,3,-1,-1,2007,1,6,41,5,3,2500,6,14,2,2,-1,200401,2,-1,-1,1,201006,2,1,2,0,2,1,1,1,2
11,110105,1,2,197501,21,3,3,1,2,1,1,1,2011,2,2,3,3,-1,-1,2011,1,6,42,12,3,3000,7,12,6,2,-1,199903,2,-1,-1,1,200804,3,2,2,0,2,2,2,4,2
11,110105,1,2,197206,12,1,2,1,2,1,1,1,2006,2,2,3,3,-1,-1,2006,1,6,42,12,3,1500,7,14,6,2,-1,198904,2,-1,-1,1,199803,3,1,2,0,2,1,1,3,2
11,110105,1,2,198806,37,1,4,1,2,1,1,1,2011,1,2,-1,-1,-1,-1,2007,1,6,48,5,3,2000,5,8,6,2,-1,201012,0,-1,-1,2,-1,-1,-1,-1,0,2,2,3,4,2
11,110105,1,1,199304,23,1,6,1,1,1,1,1,2009,1,-1,-1,-1,-1,-1,2009,1,6,48,10,1,2500,6.5,9,2,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110105,1,2,198505,13,1,6,1,1,1,1,1,2011,2,-1,-1,-1,-1,-1,2007,1,9,48,10,1,3000,5,8,2,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110105,1,2,199006,32,1,4,1,1,1,1,1,2011,1,-1,-1,-1,-1,-1,2009,1,6,48,3,1,5000,5,8,6,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110105,1,2,198909,13,1,5,1,1,1,1,1,2010,1,-1,-1,-1,-1,-1,2010,1,10,64,6,1,3000,5,8,2,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110105,1,1,198908,13,1,5,1,1,1,1,1,2010,1,-1,-1,-1,-1,-1,2006,1,6,48,6,1,2000,6,14,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110105,1,1,199009,13,1,5,1,1,1,1,1,2010,1,-1,-1,-1,-1,-1,2008,1,7,48,10,1,2500,5,8,2,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110105,1,2,199404,41,1,4,2,1,1,1,1,2011,2,-1,-1,-1,-1,-1,2011,1,7,48,6,1,2600,6.5,10,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110105,1,2,198108,14,1,4,1,2,4,1,1,2010,1,2,3,-1,-1,-1,2004,3,-1,-1,-1,-1,-1,-1,-1,4,2,-1,200605,1,2,-1,1,200902,7,2,5,0,2,2,2,4,2
11,110105,1,2,198307,23,1,5,1,1,1,1,1,2009,1,-1,-1,-1,-1,-1,2009,1,9,48,6,1,3000,5,8,2,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110105,1,2,198903,61,1,5,1,2,1,1,1,2011,1,2,-1,-1,-1,-1,2005,1,6,48,3,1,1000,3,7,2,1,3,201202,0,2,-1,-9,-9,-9,-9,-9,1,2,2,2,4,1
11,110105,1,1,199310,61,1,3,1,1,1,1,1,2009,1,-1,-1,-1,-1,-1,2009,1,7,48,4,4,1500,5,12,2,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110105,1,2,198606,34,1,4,1,2,1,1,1,2010,1,2,-1,-1,-1,-1,2003,1,6,48,10,1,3000,6,6,2,1,1,200903,1,1,2,1,201007,3,1,2,0,2,2,1,2,2
11,110105,1,2,198706,13,1,3,1,2,4,1,1,2009,1,2,3,6,6,-1,2009,3,-1,-1,-1,-1,-1,-1,-1,4,2,-1,201005,1,2,-1,1,201107,7,2,1,0,2,2,2,4,2
11,110105,1,2,198311,42,1,4,1,2,4,1,1,2007,1,2,3,-1,-1,-1,2007,3,-1,-1,-1,-1,-1,-1,-1,2,2,-1,200705,1,2,-1,1,201105,7,2,6,0,2,2,2,4,2
11,110105,1,2,198204,13,1,6,2,2,1,1,1,2006,1,2,-1,-1,-1,-1,2006,1,15,64,3,1,8000,6,8,1,1,2,200808,0,-1,-1,1,-9,7,2,7,0,3,2,2,1,1
11,110105,1,1,198008,34,7,8,2,2,1,1,1,2011,1,2,-1,-1,-1,-1,2010,1,13,20,10,1,6000,5,8,7,1,2,200805,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110105,1,2,198211,34,1,8,2,2,1,1,1,2011,1,2,-1,-1,-1,-1,2008,1,13,20,10,1,6000,5,9,7,1,2,200908,0,-1,-1,1,-9,7,2,6,0,2,2,2,2,1
11,110105,1,1,198009,34,1,4,1,2,1,1,1,2002,1,2,-1,-1,-1,-1,2000,1,6,48,5,3,8000,7,10,1,1,2,201001,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110105,1,2,198101,34,1,4,1,2,3,1,1,2002,1,2,-1,-1,-1,-1,2002,2,-1,-1,-1,-1,-1,-1,-1,2,2,-1,201001,0,-1,-1,1,-9,7,2,7,0,2,2,2,2,1
11,110105,1,1,198604,34,1,6,1,2,1,1,1,2010,1,2,6,7,-1,-1,2007,1,7,43,6,1,4000,6.5,10,2,1,2,201102,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110105,1,2,198910,34,1,4,1,2,5,1,1,2010,1,2,5,-1,-1,-1,2007,4,-1,-1,-1,-1,-1,-1,-1,2,2,-1,201102,0,-1,-1,1,-9,7,2,7,0,1,1,1,2,1
11,110105,1,2,199002,14,1,3,1,1,1,1,1,2010,1,5,7,-1,-1,-1,2008,1,7,48,6,1,2000,6.5,10,4,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110105,1,2,198302,12,1,8,2,2,1,1,1,2008,1,2,5,5,-1,-1,2007,1,15,48,10,1,8000,5,8,7,1,2,200909,0,-1,-1,1,-9,7,2,6,0,2,2,2,2,2
11,110105,1,1,198108,13,1,5,2,2,1,1,1,2010,1,2,-1,-1,-1,-1,2008,1,1,20,6,1,6000,5,8,7,1,2,-9,-9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110105,1,2,198606,13,1,5,1,2,1,1,1,2010,1,2,-1,-1,-1,-1,2008,1,1,20,6,1,8000,5,8,7,1,2,201110,-9,-1,-1,1,-9,7,2,7,0,2,2,1,1,1
11,110105,1,2,199111,41,1,5,2,1,1,1,1,2010,1,-1,-1,-1,-1,-1,2010,1,7,43,6,1,3500,7,10,2,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110105,1,2,198811,37,1,3,1,2,4,1,1,2011,1,2,5,6,7,-1,2008,3,-1,-1,-1,-1,-1,-1,-1,2,2,-1,201109,0,-1,-1,1,-9,7,2,1,0,1,2,1,2,1
11,110105,1,2,198802,13,1,6,1,1,1,1,1,2011,1,-1,-1,-1,-1,-1,2011,1,13,20,3,1,4000,6.5,9,2,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110105,1,2,198507,43,1,7,2,2,1,1,1,2009,1,2,6,-1,-1,-1,2009,1,7,43,10,1,5000,5.5,8,1,1,2,201002,0,-1,-1,1,-9,7,2,6,0,1,1,3,1,2
11,110105,1,1,198503,43,1,7,1,2,1,1,1,2009,1,2,6,-1,-1,-1,2009,1,4,20,10,1,3000,6.5,9,1,1,2,201002,-9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110105,1,2,198911,15,1,3,2,1,1,1,1,2010,1,-1,-1,-1,-1,-1,2009,1,7,43,6,1,3000,7,10,2,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110105,1,2,197810,13,1,4,1,2,4,1,1,1998,1,2,5,7,-1,-1,1998,3,-1,-1,-1,-1,-1,-1,-1,2,2,-1,200901,0,-1,-1,1,-9,7,2,7,0,2,2,1,1,1
11,110105,1,2,198302,42,1,7,2,2,1,1,1,2010,1,2,-1,-1,-1,-1,2007,1,4,64,3,1,7000,6,8,7,1,2,201110,0,-1,-1,1,-9,7,2,1,0,3,3,1,1,1
11,110105,1,2,199011,42,1,3,1,1,1,1,1,2010,1,-1,-1,-1,-1,-1,2008,1,15,43,6,1,1900,7,10,4,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110105,1,1,199103,13,1,4,1,1,1,1,1,2012,1,-1,-1,-1,-1,-1,2012,1,4,63,3,1,1500,7,10,9,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
